sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
7109,3484,1,292,12,25320,,,-3,,
7110,3485,1,460,6,25320,,,-3,,
7111,3486,1,38,4,25320,,,-3,,
7112,3487,1,326,7,25320,,,-3,,
7113,3487,1,88,4,25320,,,-3,,
7114,3488,1,1,5,25320,,,-3,,
7115,3489,1,14,2,25320,,,-3,,
7116,3490,1,113,12,25320,,,-3,,
7117,3490,1,85,9,25320,,,-3,,
7118,3490,1,5,4,25320,,,-3,,
7119,3491,1,407,6,25380,,,-3,,
7120,3491,1,237,3,25380,,,-3,,
7121,3491,1,271,8,25380,,,-3,,
7122,3492,1,13,6,25380,,,-3,,
7123,3493,1,57,2,25380,,,-3,,
7124,3493,1,64,9,25380,,,-3,,
7125,3493,1,9,12,25380,,,-3,,
7126,3493,1,35,6,25380,,,-3,,
7127,3494,1,76,8,25380,,,-3,,
7128,3494,1,275,3,25380,,,-3,,
7129,3495,1,45,2,25380,,,-3,,
7130,3496,1,171,6,25380,,,-3,,
7131,3496,1,181,7,25380,,,-3,,
7132,3497,1,0,4,25380,,,-3,,
7133,3498,1,118,4,25380,,,-3,,
7134,3498,1,139,4,25380,,,-3,,
7135,3499,1,367,10,25380,,,-3,,
7136,3499,1,143,6,25380,,,-3,,
7137,3499,1,20,10,25380,,,-3,,
7138,3500,1,16,8,25440,,,-3,,
7139,3500,1,209,12,25440,,,-3,,
7140,3501,1,7,4,25440,,,-3,,
7141,3501,1,4,6,25440,,,-3,,
7142,3501,1,277,3,25440,,,-3,,
7143,3501,1,6,10,25440,,,-3,,
7144,3502,1,44,6,25440,,,-3,,
7145,3502,1,42,10,25440,,,-3,,
7146,3502,1,105,4,25440,,,-3,,
7147,3503,1,30,2,25440,,,-3,,
7148,3503,1,97,6,25440,,,-3,,
7149,3503,1,0,4,25440,,,-3,,
7150,3504,1,143,6,25440,,,-3,,
7151,3505,1,239,8,25440,,,-3,,
7152,3505,1,465,4,25440,,,-3,,
7153,3505,1,170,2,25440,,,-3,,
7154,3505,1,169,6,25440,,,-3,,
7155,3505,1,8,6,25440,,,-3,,
7156,3505,1,41,8,25440,,,-3,,
7157,3505,1,122,6,25440,,,-3,,
7158,3506,1,432,2,25440,,,-3,,
7159,3506,1,177,10,25440,,,-3,,
7160,3506,1,466,4,25440,,,-3,,
7161,3506,1,139,2,25440,,,-3,,
7162,3506,1,17,4,25440,,,-3,,
7163,3506,1,46,12,25440,,,-3,,
7164,3506,1,450,2,25440,,,-3,,
7165,3506,1,82,4,25440,,,-3,,
7166,3506,1,75,5,25440,,,-3,,
7167,3506,1,70,10,25440,,,-3,,
7168,3507,1,32,10,25440,,,-3,,
7169,3507,1,5,10,25440,,,-3,,
7170,3508,1,98,2,25500,,,-3,,
7171,3508,1,7,9,25500,,,-3,,
7172,3509,1,61,7,25500,,,-3,,
7173,3510,1,108,4,25500,,,-3,,
7174,3511,1,131,2,25500,,,-3,,
7175,3511,1,276,11,25500,,,-3,,
7176,3511,1,36,10,25500,,,-3,,
7177,3511,1,120,9,25500,,,-3,,
7178,3512,1,372,2,25500,,,-3,,
7179,3513,1,48,4,25560,,,-3,,
7180,3513,1,473,4,25560,,,-3,,
7181,3514,1,11,5,25560,,,-3,,
7182,3515,1,38,10,25560,,,-3,,
7183,3515,1,224,5,25560,,,-3,,
7184,3515,1,106,6,25560,,,-3,,
7185,3516,1,4,3,25560,,,-3,,
7186,3517,1,10,6,25560,,,-3,,
7187,3517,1,485,5,25560,,,-3,,
7188,3518,1,5,4,25560,,,-3,,
7189,3518,1,240,10,25560,,,-3,,
7190,3519,1,410,9,25560,,,-3,,
7191,3520,1,1,11,25620,,,-3,,
7192,3521,1,81,10,25620,,,-3,,
7193,3522,1,20,8,25620,,,-3,,
7194,3522,1,37,4,25620,,,-3,,
7195,3522,1,41,10,25620,,,-3,,
7196,3523,1,24,9,25620,,,-3,,
7197,3523,1,15,6,25620,,,-3,,
7198,3523,1,370,8,25620,,,-3,,
7199,3523,1,1,12,25620,,,-3,,
7200,3524,1,17,6,25620,,,-3,,
7201,3524,1,44,5,25620,,,-3,,
7202,3525,1,42,10,25620,,,-3,,
7203,3525,1,2,8,25620,,,-3,,
7204,3526,1,489,5,25620,,,-3,,
7205,3526,1,5,9,25620,,,-3,,
7206,3527,1,105,11,25620,,,-3,,
7207,3528,1,16,2,25620,,,-3,,
7208,3529,1,9,5,25680,,,-3,,
7209,3529,1,48,8,25680,,,-3,,
7210,3530,1,259,11,25680,,,-3,,
7211,3531,1,207,8,25680,,,-3,,
7212,3531,1,75,4,25680,,,-3,,
7213,3531,1,18,1,25680,,,-3,,
7214,3532,1,22,5,25680,,,-3,,
7215,3533,1,15,6,25680,,,-3,,
7216,3534,1,94,4,25680,,,-3,,
7217,3535,1,0,6,25680,,,-3,,
7218,3535,1,140,4,25680,,,-3,,
7219,3535,1,28,6,25680,,,-3,,
7220,3535,1,408,10,25680,,,-3,,
7221,3535,1,15,8,25680,,,-3,,
7222,3536,1,54,3,25680,,,-3,,
7223,3536,1,39,8,25680,,,-3,,
7224,3537,1,192,12,25680,,,-3,,
7225,3538,1,235,6,25740,,,-3,,
7226,3538,1,3,6,25740,,,-3,,
7227,3539,1,87,8,25740,,,-3,,
7228,3540,1,48,10,25740,,,-3,,
7229,3541,1,11,8,25740,,,-3,,
7230,3542,1,225,4,25740,,,-3,,
7231,3543,1,219,1,25800,,,-3,,
7232,3543,1,236,6,25800,,,-3,,
7233,3543,1,33,10,25800,,,-3,,
7234,3544,1,30,2,25800,,,-3,,
7235,3544,1,177,8,25800,,,-3,,
7236,3544,1,403,8,25800,,,-3,,
7237,3545,1,249,8,25800,,,-3,,
7238,3546,1,224,8,25800,,,-3,,
7239,3547,1,214,8,25800,,,-3,,
7240,3548,1,22,4,25800,,,-3,,
7241,3549,1,17,9,25800,,,-3,,
7242,3550,1,200,6,25800,,,-3,,
7243,3550,1,39,8,25800,,,-3,,
7244,3551,1,42,6,25800,,,-3,,
7245,3552,1,71,10,25860,,,-3,,
7246,3552,1,15,8,25860,,,-3,,
7247,3553,1,32,4,25860,,,-3,,
7248,3553,1,248,11,25860,,,-3,,
7249,3553,1,449,6,25860,,,-3,,
7250,3553,1,285,6,25860,,,-3,,
7251,3554,1,173,10,25860,,,-3,,
7252,3554,1,35,10,25860,,,-3,,
7253,3555,1,33,4,25860,,,-3,,
7254,3555,1,27,2,25860,,,-3,,
7255,3555,1,13,6,25860,,,-3,,
7256,3555,1,3,10,25860,,,-3,,
7257,3555,1,15,5,25860,,,-3,,
7258,3556,1,429,2,25920,,,-3,,
7259,3557,1,8,2,25920,,,-3,,
7260,3557,1,152,10,25920,,,-3,,
7261,3557,1,363,8,25920,,,-3,,
7262,3558,1,0,4,25920,,,-3,,
7263,3559,1,54,8,25920,,,-3,,
7264,3560,1,19,4,25980,,,-3,,
7265,3560,1,308,8,25980,,,-3,,
7266,3561,1,77,8,25980,,,-3,,
7267,3561,1,69,12,25980,,,-3,,
7268,3562,1,188,6,25980,,,-3,,
7269,3562,1,49,8,25980,,,-3,,
7270,3563,1,221,9,25980,,,-3,,
7271,3564,1,20,8,25980,,,-3,,
7272,3564,1,71,8,25980,,,-3,,
7273,3565,1,351,4,25980,,,-3,,
7274,3566,1,44,6,26040,,,-3,,
7275,3567,1,430,3,26040,,,-3,,
7276,3567,1,21,6,26040,,,-3,,
7277,3567,1,39,8,26040,,,-3,,
7278,3567,1,8,10,26040,,,-3,,
7279,3567,1,77,10,26040,,,-3,,
7280,3568,1,43,11,26040,,,-3,,
7281,3569,1,292,5,26040,,,-3,,
7282,3570,1,0,11,26040,,,-3,,
7283,3570,1,38,9,26040,,,-3,,
7284,3570,1,27,5,26040,,,-3,,
7285,3571,1,163,4,26040,,,-3,,
7286,3572,1,2,12,26100,,,-3,,
7287,3573,1,463,5,26100,,,-3,,
7288,3573,1,153,10,26100,,,-3,,
7289,3573,1,59,10,26100,,,-3,,
7290,3574,1,287,8,26100,,,-3,,
7291,3574,1,138,7,26100,,,-3,,
7292,3575,1,12,4,26100,,,-3,,
7293,3575,1,48,10,26100,,,-3,,
7294,3576,1,18,8,26100,,,-3,,
7295,3577,1,89,5,26160,,,-3,,
7296,3578,1,147,4,26160,,,-3,,
7297,3579,1,12,6,26160,,,-3,,
7298,3580,1,35,6,26160,,,-3,,
7299,3581,1,230,10,26160,,,-3,,
7300,3581,1,43,6,26160,,,-3,,
7301,3581,1,33,4,26160,,,-3,,
7302,3582,1,65,10,26160,,,-3,,
7303,3582,1,216,4,26160,,,-3,,
7304,3583,1,14,10,26160,,,-3,,
7305,3583,1,3,7,26160,,,-3,,
7306,3584,1,6,6,26160,,,-3,,
7307,3584,1,248,6,26160,,,-3,,
7308,3585,1,39,2,26160,,,-3,,
7309,3586,1,64,2,26160,,,-3,,
7310,3587,1,3,10,26160,,,-3,,
7311,3587,1,54,4,26160,,,-3,,
7312,3587,1,48,8,26160,,,-3,,
7313,3587,1,2,2,26160,,,-3,,
7314,3588,1,6,6,26160,,,-3,,
7315,3588,1,220,7,26160,,,-3,,
7316,3589,1,99,4,26220,,,-3,,
7317,3590,1,294,11,26220,,,-3,,
7318,3591,1,40,8,26220,,,-3,,
7319,3592,1,45,5,26220,,,-3,,
7320,3593,1,41,11,26220,,,-3,,
7321,3593,1,35,6,26220,,,-3,,
7322,3593,1,32,2,26220,,,-3,,
7323,3593,1,97,6,26220,,,-3,,
7324,3594,1,421,8,26220,,,-3,,
7325,3594,1,462,2,26220,,,-3,,
7326,3595,1,189,6,26220,,,-3,,
7327,3595,1,14,3,26220,,,-3,,
7328,3595,1,32,10,26220,,,-3,,
7329,3596,1,49,4,26220,,,-3,,
7330,3596,1,1,11,26220,,,-3,,
7331,3597,1,286,10,26220,,,-3,,
7332,3597,1,72,4,26220,,,-3,,
7333,3598,1,1,6,26220,,,-3,,
7334,3598,1,42,10,26220,,,-3,,
7335,3599,1,2,9,26220,,,-3,,
7336,3600,1,49,4,26280,,,-3,,
7337,3600,1,22,6,26280,,,-3,,
7338,3601,1,9,4,26280,,,-3,,
7339,3602,1,420,2,26280,,,-3,,
7340,3603,1,20,7,26280,,,-3,,
7341,3604,1,401,2,26280,,,-3,,
7342,3604,1,31,9,26280,,,-3,,
7343,3605,1,19,6,26280,,,-3,,
7344,3606,1,190,8,26280,,,-3,,
7345,3606,1,164,5,26280,,,-3,,
7346,3606,1,107,6,26280,,,-3,,
7347,3606,1,166,12,26280,,,-3,,
7348,3606,1,32,8,26280,,,-3,,
7349,3607,1,106,11,26280,,,-3,,
7350,3608,1,22,6,26340,,,-3,,
7351,3609,1,14,5,26340,,,-3,,
7352,3610,1,6,6,26340,,,-3,,
7353,3611,1,0,6,26340,,,-3,,
7354,3612,1,155,6,26340,,,-3,,
7355,3612,1,67,8,26340,,,-3,,
7356,3613,1,102,2,26340,,,-3,,
7357,3614,1,28,6,26340,,,-3,,
7358,3614,1,356,5,26340,,,-3,,
7359,3614,1,119,7,26340,,,-3,,
7360,3614,1,16,10,26340,,,-3,,
7361,3614,1,481,4,26340,,,-3,,
7362,3615,1,323,4,26400,,,-3,,
7363,3616,1,88,9,26400,,,-3,,
7364,3617,1,8,2,26400,,,-3,,
7365,3617,1,16,8,26400,,,-3,,
7366,3618,1,19,4,26400,,,-3,,
7367,3618,1,14,1,26400,,,-3,,
7368,3619,1,43,6,26400,,,-3,,
7369,3619,1,285,9,26400,,,-3,,
7370,3620,1,13,6,26400,,,-3,,
7371,3620,1,312,6,26400,,,-3,,
7372,3621,1,17,8,26400,,,-3,,
7373,3622,1,291,10,26400,,,-3,,
7374,3623,1,116,10,26400,,,-3,,
7375,3623,1,133,2,26400,,,-3,,
7376,3623,1,76,6,26400,,,-3,,
7377,3624,1,13,11,26400,,,-3,,
7378,3624,1,152,5,26400,,,-3,,
7379,3625,1,25,3,26460,,,-3,,
7380,3626,1,144,4,26460,,,-3,,
7381,3626,1,59,6,26460,,,-3,,
7382,3626,1,430,7,26460,,,-3,,
7383,3627,1,37,11,26460,,,-3,,
7384,3627,1,127,12,26460,,,-3,,
7385,3628,1,40,4,26460,,,-3,,
7386,3628,1,325,6,26460,,,-3,,
7387,3628,1,29,4,26460,,,-3,,
7388,3628,1,15,1,26460,,,-3,,
7389,3629,1,5,8,26460,,,-3,,
7390,3630,1,21,5,26460,,,-3,,
7391,3630,1,143,9,26460,,,-3,,
7392,3631,1,88,2,26460,,,-3,,
7393,3632,1,217,10,26460,,,-3,,
7394,3633,1,42,4,26460,,,-3,,
7395,3633,1,13,10,26460,,,-3,,
7396,3633,1,16,4,26460,,,-3,,
7397,3633,1,109,2,26460,,,-3,,
7398,3633,1,19,10,26460,,,-3,,
7399,3633,1,1,10,26460,,,-3,,
7400,3633,1,0,4,26460,,,-3,,
7401,3634,1,17,5,26460,,,-3,,
7402,3634,1,14,2,26460,,,-3,,
7403,3635,1,3,1,26520,,,-3,,
7404,3635,1,46,2,26520,,,-3,,
7405,3636,1,339,5,26520,,,-3,,
7406,3636,1,0,12,26520,,,-3,,
7407,3636,1,26,5,26520,,,-3,,
7408,3637,1,79,6,26520,,,-3,,
7409,3638,1,33,8,26520,,,-3,,
7410,3638,1,13,10,26520,,,-3,,
7411,3638,1,375,6,26520,,,-3,,
7412,3639,1,0,6,26520,,,-3,,
7413,3639,1,259,6,26520,,,-3,,
7414,3639,1,23,7,26520,,,-3,,
7415,3639,1,108,10,26520,,,-3,,
7416,3639,1,232,11,26520,,,-3,,
7417,3639,1,38,7,26520,,,-3,,
7418,3639,1,184,3,26520,,,-3,,
7419,3640,1,5,6,26520,,,-3,,
7420,3641,1,3,10,26580,,,-3,,
7421,3641,1,29,4,26580,,,-3,,
7422,3641,1,154,6,26580,,,-3,,
7423,3641,1,8,12,26580,,,-3,,
7424,3641,1,124,6,26580,,,-3,,
7425,3641,1,20,9,26580,,,-3,,
7426,3642,1,14,3,26580,,,-3,,
7427,3643,1,42,6,26580,,,-3,,
7428,3644,1,364,9,26580,,,-3,,
7429,3644,1,113,11,26580,,,-3,,
7430,3645,1,65,10,26580,,,-3,,
7431,3646,1,89,1,26580,,,-3,,
7432,3647,1,1,5,26580,,,-3,,
7433,3648,1,1,7,26580,,,-3,,
7434,3648,1,37,5,26580,,,-3,,
7435,3648,1,29,4,26580,,,-3,,
7436,3648,1,33,4,26580,,,-3,,
7437,3648,1,159,12,26580,,,-3,,
7438,3648,1,295,9,26580,,,-3,,
7439,3649,1,39,8,26640,,,-3,,
7440,3650,1,121,6,26640,,,-3,,
7441,3650,1,2,9,26640,,,-3,,
7442,3651,1,83,2,26640,,,-3,,
7443,3651,1,270,7,26640,,,-3,,
7444,3651,1,263,8,26640,,,-3,,
7445,3652,1,32,8,26640,,,-3,,
7446,3653,1,181,4,26640,,,-3,,
7447,3653,1,328,12,26640,,,-3,,
7448,3653,1,431,6,26640,,,-3,,
7449,3653,1,17,12,26640,,,-3,,
7450,3653,1,202,4,26640,,,-3,,
7451,3654,1,20,6,26640,,,-3,,
7452,3655,1,2,8,26640,,,-3,,
7453,3655,1,15,9,26640,,,-3,,
7454,3655,1,225,8,26640,,,-3,,
7455,3655,1,104,2,26640,,,-3,,
7456,3655,1,348,2,26640,,,-3,,
7457,3656,1,16,10,26640,,,-3,,
7458,3656,1,47,10,26640,,,-3,,
7459,3657,1,11,7,26700,,,-3,,
7460,3657,1,28,2,26700,,,-3,,
7461,3657,1,173,6,26700,,,-3,,
7462,3657,1,418,6,26700,,,-3,,
7463,3657,1,38,4,26700,,,-3,,
7464,3658,1,140,9,26700,,,-3,,
7465,3658,1,45,5,26700,,,-3,,
7466,3658,1,465,6,26700,,,-3,,
7467,3658,1,276,6,26700,,,-3,,
7468,3658,1,24,5,26700,,,-3,,
7469,3659,1,109,1,26700,,,-3,,
7470,3659,1,6,7,26700,,,-3,,
7471,3660,1,65,7,26700,,,-3,,
7472,3660,1,32,12,26700,,,-3,,
7473,3661,1,47,9,26700,,,-3,,
7474,3661,1,102,10,26700,,,-3,,
7475,3662,1,41,6,26700,,,-3,,
7476,3663,1,485,4,26700,,,-3,,
7477,3663,1,115,2,26700,,,-3,,
7478,3664,1,141,8,26700,,,-3,,
7479,3665,1,44,4,26700,,,-3,,
7480,3665,1,342,8,26700,,,-3,,
7481,3665,1,86,6,26700,,,-3,,
7482,3665,1,56,10,26700,,,-3,,
7483,3666,1,324,9,26700,,,-3,,
7484,3667,1,23,7,26700,,,-3,,
7485,3668,1,48,6,26700,,,-3,,
7486,3669,1,208,10,26700,,,-3,,
7487,3669,1,47,3,26700,,,-3,,
7488,3669,1,50,7,26700,,,-3,,
7489,3670,1,17,12,26760,,,-3,,
7490,3671,1,390,7,26760,,,-3,,
7491,3671,1,185,9,26760,,,-3,,
7492,3671,1,481,4,26760,,,-3,,
7493,3672,1,58,11,26760,,,-3,,
7494,3672,1,131,4,26760,,,-3,,
7495,3672,1,0,2,26760,,,-3,,
7496,3673,1,29,10,26760,,,-3,,
7497,3673,1,65,4,26760,,,-3,,
7498,3673,1,420,8,26760,,,-3,,
7499,3673,1,117,6,26760,,,-3,,
7500,3673,1,16,4,26760,,,-3,,
7501,3673,1,169,8,26760,,,-3,,
7502,3674,1,3,10,26760,,,-3,,
7503,3674,1,11,12,26760,,,-3,,
7504,3675,1,20,8,26760,,,-3,,
7505,3676,1,447,6,26820,,,-3,,
7506,3676,1,37,5,26820,,,-3,,
7507,3677,1,244,3,26820,,,-3,,
7508,3677,1,325,1,26820,,,-3,,
7509,3677,1,14,10,26820,,,-3,,
7510,3678,1,70,6,26820,,,-3,,
7511,3679,1,93,10,26820,,,-3,,
7512,3679,1,6,8,26820,,,-3,,
7513,3680,1,2,4,26820,,,-3,,
7514,3681,1,251,6,26820,,,-3,,
7515,3682,1,3,7,26820,,,-3,,
7516,3682,1,7,5,26820,,,-3,,
7517,3683,1,14,10,26820,,,-3,,
7518,3684,1,401,8,26820,,,-3,,
7519,3684,1,1,10,26820,,,-3,,
7520,3684,1,35,8,26820,,,-3,,
7521,3685,1,0,8,26820,,,-3,,
7522,3686,1,36,9,26880,,,-3,,
7523,3686,1,263,2,26880,,,-3,,
7524,3686,1,11,6,26880,,,-3,,
7525,3687,1,8,6,26880,,,-3,,
7526,3687,1,126,5,26880,,,-3,,
7527,3688,1,89,9,26880,,,-3,,
7528,3688,1,76,12,26880,,,-3,,
7529,3689,1,64,9,26880,,,-3,,
7530,3689,1,1,8,26880,,,-3,,
7531,3690,1,32,2,26880,,,-3,,
7532,3691,1,0,9,26940,,,-3,,
7533,3692,1,433,9,26940,,,-3,,
7534,3693,1,172,3,26940,,,-3,,
7535,3694,1,0,4,26940,,,-3,,
7536,3694,1,438,2,26940,,,-3,,
7537,3694,1,23,9,26940,,,-3,,
7538,3695,1,195,8,26940,,,-3,,
7539,3696,1,7,2,26940,,,-3,,
7540,3696,1,228,6,26940,,,-3,,
7541,3696,1,324,5,26940,,,-3,,
7542,3696,1,133,10,26940,,,-3,,
7543,3696,1,4,1,26940,,,-3,,
7544,3696,1,372,8,26940,,,-3,,
7545,3697,1,106,8,26940,,,-3,,
7546,3697,1,174,6,26940,,,-3,,
7547,3697,1,117,7,26940,,,-3,,
7548,3698,1,158,10,26940,,,-3,,
7549,3699,1,45,6,26940,,,-3,,
7550,3700,1,10,8,26940,,,-3,,
7551,3701,1,252,10,26940,,,-3,,
7552,3702,1,24,12,26940,,,-3,,
7553,3702,1,75,4,26940,,,-3,,
7554,3702,1,336,3,26940,,,-3,,
7555,3703,1,7,8,26940,,,-3,,
7556,3704,1,31,6,27000,,,-3,,
7557,3704,1,2,10,27000,,,-3,,
7558,3704,1,3,6,27000,,,-3,,
7559,3705,1,29,12,27000,,,-3,,
7560,3705,1,33,6,27000,,,-3,,
7561,3706,1,77,10,27000,,,-3,,
7562,3706,1,38,12,27000,,,-3,,
7563,3706,1,4,8,27000,,,-3,,
7564,3707,1,83,10,27000,,,-3,,
7565,3707,1,1,8,27000,,,-3,,
7566,3708,1,56,8,27000,,,-3,,
7567,3708,1,13,10,27000,,,-3,,
7568,3709,1,152,12,27060,,,-3,,
7569,3710,1,99,3,27060,,,-3,,
7570,3711,1,176,8,27060,,,-3,,
7571,3712,1,131,6,27060,,,-3,,
7572,3713,1,196,10,27060,,,-3,,
7573,3714,1,0,8,27120,,,-3,,
7574,3715,1,1,4,27120,,,-3,,
7575,3716,1,36,4,27120,,,-3,,
7576,3717,1,53,7,27120,,,-3,,
7577,3717,1,2,4,27120,,,-3,,
7578,3718,1,8,11,27120,,,-3,,
7579,3718,1,14,10,27120,,,-3,,
7580,3719,1,140,5,27120,,,-3,,
7581,3720,1,2,8,27120,,,-3,,
7582,3720,1,34,9,27120,,,-3,,
7583,3720,1,4,4,27120,,,-3,,
7584,3720,1,159,4,27120,,,-3,,
7585,3720,1,439,3,27120,,,-3,,
7586,3721,1,117,6,27180,,,-3,,
7587,3722,1,45,7,27180,,,-3,,
7588,3722,1,32,8,27180,,,-3,,
7589,3722,1,5,10,27180,,,-3,,
7590,3723,1,46,10,27180,,,-3,,
7591,3723,1,96,6,27180,,,-3,,
7592,3724,1,315,4,27180,,,-3,,
7593,3724,1,54,5,27180,,,-3,,
7594,3725,1,13,8,27180,,,-3,,
7595,3725,1,34,5,27180,,,-3,,
7596,3726,1,8,9,27180,,,-3,,
7597,3726,1,26,8,27180,,,-3,,
7598,3727,1,59,4,27180,,,-3,,
7599,3727,1,50,8,27180,,,-3,,
7600,3727,1,1,4,27180,,,-3,,
7601,3727,1,168,4,27180,,,-3,,
7602,3728,1,18,4,27180,,,-3,,
7603,3729,1,84,4,27180,,,-3,,
7604,3730,1,1,8,27240,,,-3,,
7605,3731,1,18,10,27240,,,-3,,
7606,3731,1,173,8,27240,,,-3,,
7607,3731,1,96,6,27240,,,-3,,
7608,3731,1,9,8,27240,,,-3,,
7609,3731,1,457,4,27240,,,-3,,
7610,3731,1,5,12,27240,,,-3,,
7611,3732,1,102,6,27240,,,-3,,
7612,3733,1,0,6,27240,,,-3,,
7613,3734,1,221,8,27240,,,-3,,
7614,3734,1,5,7,27240,,,-3,,
7615,3735,1,25,7,27240,,,-3,,
7616,3736,1,202,10,27300,,,-3,,
7617,3736,1,186,9,27300,,,-3,,
7618,3737,1,89,5,27300,,,-3,,
7619,3738,1,14,6,27300,,,-3,,
7620,3738,1,55,8,27300,,,-3,,
7621,3739,1,13,6,27300,,,-3,,
7622,3740,1,323,8,27300,,,-3,,
7623,3741,1,21,8,27300,,,-3,,
7624,3742,1,157,7,27300,,,-3,,
7625,3742,1,23,7,27300,,,-3,,
7626,3742,1,151,6,27300,,,-3,,
7627,3742,1,63,6,27300,,,-3,,
7628,3742,1,13,12,27300,,,-3,,
7629,3743,1,428,10,27300,,,-3,,
7630,3743,1,1,5,27300,,,-3,,
7631,3743,1,46,2,27300,,,-3,,
7632,3743,1,14,10,27300,,,-3,,
7633,3743,1,475,8,27300,,,-3,,
7634,3743,1,17,10,27300,,,-3,,
7635,3743,1,33,5,27300,,,-3,,
7636,3744,1,115,10,27300,,,-3,,
7637,3745,1,132,8,27300,,,-3,,
7638,3746,1,36,9,27360,,,-3,,
7639,3747,1,2,6,27360,,,-3,,
7640,3747,1,9,4,27360,,,-3,,
7641,3747,1,255,7,27360,,,-3,,
7642,3747,1,167,4,27360,,,-3,,
7643,3747,1,33,10,27360,,,-3,,
7644,3747,1,37,8,27360,,,-3,,
7645,3748,1,109,7,27360,,,-3,,
7646,3748,1,1,3,27360,,,-3,,
7647,3749,1,414,12,27360,,,-3,,
7648,3749,1,39,7,27360,,,-3,,
7649,3750,1,35,4,27360,,,-3,,
7650,3750,1,323,7,27360,,,-3,,
7651,3751,1,46,8,27360,,,-3,,
7652,3752,1,3,8,27360,,,-3,,
7653,3752,1,12,5,27360,,,-3,,
7654,3753,1,2,10,27360,,,-3,,
7655,3753,1,12,6,27360,,,-3,,
7656,3753,1,351,3,27360,,,-3,,
7657,3754,1,8,10,27360,,,-3,,
7658,3754,1,0,1,27360,,,-3,,
7659,3755,1,216,7,27360,,,-3,,
7660,3756,1,26,8,27360,,,-3,,
7661,3757,1,471,3,27360,,,-3,,
7662,3757,1,29,10,27360,,,-3,,
7663,3757,1,92,7,27360,,,-3,,
7664,3757,1,44,4,27360,,,-3,,
7665,3757,1,263,6,27360,,,-3,,
7666,3758,1,124,4,27360,,,-3,,
7667,3758,1,38,9,27360,,,-3,,
7668,3759,1,3,12,27360,,,-3,,
7669,3760,1,118,6,27420,,,-3,,
7670,3760,1,46,3,27420,,,-3,,
7671,3760,1,462,4,27420,,,-3,,
7672,3760,1,52,4,27420,,,-3,,
7673,3761,1,22,2,27420,,,-3,,
7674,3762,1,49,10,27420,,,-3,,
7675,3762,1,184,7,27420,,,-3,,
7676,3762,1,8,12,27420,,,-3,,
7677,3762,1,7,4,27420,,,-3,,
7678,3763,1,15,8,27420,,,-3,,
7679,3763,1,10,9,27420,,,-3,,
7680,3764,1,122,7,27420,,,-3,,
7681,3764,1,23,6,27420,,,-3,,
7682,3764,1,27,9,27420,,,-3,,
7683,3764,1,6,6,27420,,,-3,,
7684,3765,1,42,9,27420,,,-3,,
7685,3765,1,118,6,27420,,,-3,,
7686,3765,1,61,8,27420,,,-3,,
7687,3766,1,54,6,27420,,,-3,,
7688,3767,1,425,6,27420,,,-3,,
7689,3768,1,63,8,27420,,,-3,,
7690,3769,1,215,3,27420,,,-3,,
7691,3769,1,341,12,27420,,,-3,,
7692,3769,1,197,4,27420,,,-3,,
7693,3769,1,205,12,27420,,,-3,,
7694,3770,1,69,9,27420,,,-3,,
7695,3770,1,161,6,27420,,,-3,,
7696,3770,1,312,6,27420,,,-3,,
7697,3771,1,59,6,27420,,,-3,,
7698,3772,1,9,8,27480,,,-3,,
7699,3772,1,360,2,27480,,,-3,,
7700,3773,1,29,3,27480,,,-3,,
7701,3773,1,7,2,27480,,,-3,,
7702,3774,1,2,8,27480,,,-3,,
7703,3774,1,168,6,27480,,,-3,,
7704,3775,1,155,8,27480,,,-3,,
7705,3775,1,47,8,27480,,,-3,,
7706,3775,1,46,6,27480,,,-3,,
7707,3776,1,92,4,27480,,,-3,,
7708,3777,1,30,3,27480,,,-3,,
7709,3777,1,75,4,27480,,,-3,,
7710,3778,1,7,10,27480,,,-3,,
7711,3779,1,0,7,27480,,,-3,,
7712,3779,1,342,8,27480,,,-3,,
7713,3779,1,42,12,27480,,,-3,,
7714,3780,1,480,2,27540,,,-3,,
7715,3781,1,1,4,27540,,,-3,,
7716,3781,1,68,6,27540,,,-3,,
7717,3781,1,129,9,27540,,,-3,,
7718,3781,1,39,2,27540,,,-3,,
7719,3782,1,19,10,27540,,,-3,,
7720,3782,1,183,6,27540,,,-3,,
7721,3782,1,83,6,27540,,,-3,,
7722,3783,1,3,6,27540,,,-3,,
7723,3784,1,238,10,27540,,,-3,,
7724,3784,1,101,10,27540,,,-3,,
7725,3784,1,82,9,27540,,,-3,,
7726,3784,1,34,7,27540,,,-3,,
7727,3785,1,4,6,27540,,,-3,,
7728,3785,1,1,6,27540,,,-3,,
7729,3785,1,480,6,27540,,,-3,,
7730,3785,1,16,12,27540,,,-3,,
7731,3786,1,482,5,27540,,,-3,,
7732,3787,1,0,5,27540,,,-3,,
7733,3787,1,154,8,27540,,,-3,,
7734,3788,1,452,6,27540,,,-3,,
7735,3788,1,10,5,27540,,,-3,,
7736,3789,1,157,4,27600,,,-3,,
7737,3790,1,47,3,27600,,,-3,,
7738,3790,1,55,5,27600,,,-3,,
7739,3790,1,178,8,27600,,,-3,,
7740,3790,1,102,6,27600,,,-3,,
7741,3790,1,1,8,27600,,,-3,,
